0,3.0
1,4.0
2,2.0
3,3.0
4,5.0
5,4.0
6,8.0
7,7.0
8,1.0
9,0.0
10,18.0
11,3.0
12,7.0
13,33.0
14,64.0
15,7.0
16,1.0
17,0.0
18,5.0
19,4.0
20,5.0
21,41.0
22,45.0
23,5.0
24,0.0
25,0.0
26,11.0
27,4.0
28,6.0
29,40.0
30,47.0
31,9.0
32,0.0
33,0.0
34,1.0
35,4.0
36,5.0
37,5.0
38,9.0
39,7.0
40,4.0
41,0.0
42,1.0
43,5.0
44,13.0
45,10.0
46,10.0
47,7.0
48,0.0
49,0.0
50,7.0
51,7.0
52,3.0
53,38.0
54,54.0
55,13.0
56,0.0
57,0.0
58,6.0
59,3.0
60,5.0
61,45.0
62,36.0
63,14.0
64,0.0
65,0.0
66,18.0
67,8.0
68,3.0
69,22.0
70,71.0
71,7.0
72,0.0
73,0.0
74,13.0
75,2.0
76,4.0
77,32.0
78,55.0
79,3.0
80,0.0
81,0.0
82,6.0
83,5.0
84,5.0
85,38.0
86,40.0
87,13.0
88,2.0
89,0.0
90,1.0
91,5.0
92,10.0
93,7.0
94,7.0
95,7.0
96,2.0
97,1.0
98,0.0
99,2.0
100,10.0
101,6.0
102,13.0
103,3.0
104,1.0
105,0.0
106,9.0
107,3.0
108,6.0
109,40.0
110,53.0
111,8.0
112,1.0
113,0.0
114,7.0
115,7.0
116,5.0
117,43.0
118,58.0
119,14.0
120,0.0
121,0.0
122,10.0
123,12.0
124,5.0
125,27.0
126,65.0
127,9.0
128,0.0
129,0.0
130,10.0
131,10.0
132,4.0
133,29.0
134,62.0
135,6.0
136,0.0
137,0.0
138,9.0
139,1.0
140,9.0
141,40.0
142,37.0
143,13.0
144,5.0
145,0.0
146,3.0
147,3.0
148,11.0
149,4.0
150,6.0
151,1.0
152,0.0
153,0.0
154,0.0
155,1.0
156,5.0
157,1.0
158,5.0
159,2.0
160,0.0
161,0.0
162,0.0
163,1.0
164,5.0
165,7.0
166,8.0
167,5.0
168,0.0
169,0.0
170,4.0
171,3.0
172,7.0
173,38.0
174,39.0
175,10.0
176,0.0
177,0.0
178,16.0
179,2.0
180,6.0
181,30.0
182,73.0
183,9.0
184,0.0
185,0.0
186,2.0
187,1.0
188,3.0
189,17.0
190,51.0
191,4.0
192,0.0
193,1.0
194,13.0
195,5.0
196,6.0
197,33.0
198,30.0
199,14.0
200,7.0
201,0.0
202,1.0
203,3.0
204,7.0
205,11.0
206,3.0
207,6.0
208,4.0
209,0.0
210,2.0
211,6.0
212,18.0
213,8.0
214,12.0
215,3.0
216,0.0
217,0.0
218,6.0
219,4.0
220,6.0
221,33.0
222,52.0
223,10.0
224,1.0
225,0.0
226,12.0
227,8.0
228,11.0
229,23.0
230,26.0
231,7.0
232,2.0
233,0.0
234,6.0
235,6.0
236,7.0
237,15.0
238,30.0
239,1.0
240,0.0
241,0.0
242,4.0
243,2.0
244,1.0
245,21.0
246,41.0
247,7.0
248,1.0
249,1.0
250,0.0
251,5.0
252,2.0
253,2.0
254,26.0
255,31.0
256,7.0
257,3.0
258,0.0
259,2.0
260,5.0
261,5.0
262,7.0
263,4.0
264,5.0
265,7.0
266,0.0
267,2.0
268,3.0
269,9.0
270,12.0
271,6.0
272,3.0
273,1.0
274,1.0
275,10.0
276,5.0
277,3.0
278,42.0
279,56.0
280,9.0
281,1.0
282,0.0
283,8.0
284,7.0
285,10.0
286,40.0
287,68.0
288,13.0
289,0.0
290,0.0
291,11.0
292,6.0
293,10.0
294,36.0
295,35.0
296,5.0
297,0.0
298,0.0
299,11.0
300,4.0
301,5.0
302,33.0
303,67.0
304,8.0
305,1.0
306,2.0
307,6.0
308,5.0
309,6.0
310,42.0
311,36.0
312,14.0
313,2.0
314,0.0
315,3.0
316,4.0
317,8.0
318,10.0
319,9.0
320,2.0
321,4.0
322,2.0
323,0.0
324,3.0
325,15.0
326,10.0
327,7.0
328,2.0
329,0.0
330,0.0
331,4.0
332,7.0
333,4.0
334,41.0
335,67.0
336,17.0
337,0.0
338,0.0
339,5.0
340,1.0
341,2.0
342,5.0
343,7.0
344,1.0
345,0.0
346,0.0
347,8.0
348,4.0
349,4.0
350,30.0
351,65.0
352,9.0
353,0.0
354,1.0
355,6.0
356,5.0
357,5.0
358,35.0
359,68.0
360,10.0
361,0.0
362,0.0
363,14.0
364,3.0
365,16.0
366,37.0
367,49.0
368,13.0
369,2.0
370,0.0
371,0.0
372,6.0
373,11.0
374,6.0
375,9.0
376,4.0
377,3.0
378,1.0
379,1.0
380,3.0
381,12.0
382,9.0
383,15.0
384,4.0
385,3.0
386,0.0
387,1.0
388,7.0
389,7.0
390,17.0
391,25.0
392,5.0
393,0.0
394,0.0
395,2.0
396,8.0
397,10.0
398,31.0
399,55.0
400,1.0
401,0.0
402,1.0
403,7.0
404,9.0
405,8.0
406,6.0
407,14.0
408,9.0
409,1.0
410,0.0
411,6.0
412,2.0
413,5.0
414,31.0
415,65.0
416,11.0
417,0.0
418,0.0
419,9.0
420,3.0
421,4.0
422,27.0
423,43.0
424,19.0
425,4.0
426,0.0
427,2.0
428,5.0
429,5.0
430,9.0
431,3.0
432,2.0
433,0.0
434,0.0
435,0.0
436,0.0
437,14.0
438,7.0
439,10.0
440,5.0
441,0.0
442,0.0
443,15.0
444,3.0
445,2.0
446,31.0
447,55.0
448,6.0
449,0.0
450,0.0
451,8.0
452,5.0
453,5.0
454,29.0
455,53.0
456,9.0
457,0.0
458,1.0
459,8.0
460,5.0
461,6.0
462,28.0
463,56.0
464,4.0
465,0.0
466,0.0
467,7.0
468,6.0
469,7.0
470,27.0
471,69.0
472,10.0
473,0.0
474,0.0
475,0.0
476,0.0
477,4.0
478,4.0
479,18.0
480,47.0
481,18.0
482,3.0
483,0.0
484,0.0
485,1.0
486,4.0
487,10.0
488,7.0
489,7.0
490,5.0
491,0.0
492,0.0
493,6.0
494,15.0
495,4.0
496,2.0
497,0.0
498,0.0
499,0.0
500,2.0
501,2.0
502,5.0
503,37.0
504,45.0
505,10.0
506,1.0
507,0.0
508,5.0
509,7.0
510,8.0
511,29.0
512,63.0
513,1.0
514,0.0
515,0.0
516,4.0
517,3.0
