730,5.2
731,0.2
732,0.2
733,9.2
734,7.0
735,7.4
736,35.2
737,61.0
738,10.0
739,1.0
740,0.2
741,7.0
742,5.4
743,3.6
744,24.0
745,53.6
746,5.0
747,0.2
748,0.2
749,15.6
750,4.4
751,9.2
752,31.2
753,63.8
754,11.0
755,0.4
756,0.8
757,4.6
758,7.0
759,7.2
760,39.6
761,43.4
762,10.4
763,3.4
764,1.0
765,1.2
766,7.4
767,14.4
768,18.4
769,10.2
770,9.6
771,8.4
772,2.8
773,2.8
774,6.6
775,9.2
776,12.6
777,11.8
778,8.6
779,4.2
780,1.0
781,5.0
782,5.4
783,8.2
784,23.2
785,49.4
786,7.4
787,0.4
788,0.0
789,8.8
790,6.4
791,7.6
792,36.6
793,64.4
794,8.2
795,1.2
796,0.2
797,7.0
798,5.0
799,5.0
800,27.6
801,59.2
802,7.8
803,1.4
804,0.4
805,14.2
806,4.8
807,5.8
808,32.8
809,56.8
810,12.4
811,0.4
812,0.8
813,5.0
814,7.2
815,7.8
816,34.8
817,44.4
818,10.6
819,3.6
820,1.2
821,2.4
822,8.8
823,15.2
824,21.2
825,11.0
826,11.2
827,7.2
828,2.8
829,1.4
830,6.6
831,9.2
832,14.8
833,14.6
834,8.0
835,3.2
836,1.0
837,6.4
838,5.8
839,8.8
840,25.6
841,54.8
842,6.0
843,0.2
844,0.0
845,11.0
846,6.8
847,7.4
848,35.6
849,59.8
850,11.0
851,1.0
852,0.2
853,10.6
854,6.4
855,6.0
856,35.2
857,64.4
858,8.0
859,0.4
860,0.0
861,11.4
862,6.4
863,6.6
864,36.8
865,61.8
866,12.4
867,0.6
868,0.6
869,9.8
870,7.0
871,8.2
872,37.8
873,49.2
874,10.2
875,3.6
876,0.8
877,1.6
878,7.8
879,15.8
880,16.2
881,10.8
882,10.0
883,6.4
884,2.8
885,1.2
886,7.0
887,9.0
888,9.2
889,14.2
890,9.8
891,3.4
892,0.8
893,8.6
894,6.8
895,10.6
896,28.8
897,45.8
898,6.2
899,0.2
900,0.0
901,10.4
902,5.4
903,6.8
904,29.6
905,49.6
906,9.6
907,1.2
908,0.2
909,10.6
910,6.0
911,4.6
912,35.0
913,67.6
914,9.6
915,0.6
916,0.0
917,9.0
918,4.6
919,8.6
920,35.8
921,61.4
922,11.6
923,0.4
924,0.6
925,6.6
926,8.0
927,9.2
928,36.2
929,46.8
930,10.8
931,3.4
932,0.8
933,1.2
934,8.2
935,14.0
936,16.8
937,12.0
938,9.8
939,7.4
940,2.8
941,1.4
942,6.6
943,8.0
944,9.0
945,8.6
946,4.6
947,1.2
948,0.2
949,5.8
950,4.8
951,6.4
952,32.0
953,57.6
954,3.8
955,0.2
956,0.0
957,7.0
958,7.0
959,7.2
960,36.6
961,56.8
962,7.6
963,1.6
964,1.6
965,0.6
966,14.6
967,8.0
968,11.0
969,44.8
970,80.8
971,9.4
972,1.6
973,0.2
974,16.0
975,5.2
976,12.0
977,40.0
978,66.2
979,6.4
980,1.0
981,0.2
982,11.0
983,5.8
984,16.4
985,44.4
986,49.0
987,14.8
988,3.0
989,0.8
990,3.0
991,6.0
992,9.8
993,18.8
994,14.4
995,11.8
996,8.8
997,0.8
998,1.4
999,7.2
1000,11.2
1001,14.2
1002,13.6
1003,8.4
1004,3.0
1005,0.8
1006,13.4
1007,6.4
1008,12.6
1009,35.8
1010,66.6
1011,7.4
1012,0.2
1013,0.8
1014,14.2
1015,9.4
1016,9.2
1017,32.6
1018,56.0
1019,13.4
1020,0.8
1021,0.8
1022,13.6
1023,9.0
1024,11.8
1025,43.6
1026,72.8
1027,9.8
1028,0.8
1029,0.4
1030,15.6
1031,4.4
1032,11.0
1033,40.4
1034,75.6
1035,7.2
1036,0.8
1037,0.2
1038,13.6
1039,6.6
1040,16.4
1041,39.6
1042,48.8
1043,10.8
1044,3.2
1045,0.2
1046,3.6
1047,5.6
1048,12.8
1049,11.4
1050,11.4
1051,11.0
1052,7.6
1053,1.2
1054,1.2
1055,6.6
1056,12.2
1057,13.0
1058,14.4
1059,9.0
1060,2.4
1061,0.2
1062,10.0
1063,6.4
1064,8.0
1065,36.6
1066,59.2
1067,5.2
1068,0.8
1069,0.4
1070,11.0
1071,7.4
1072,10.0
1073,35.4
1074,54.0
1075,11.6
1076,1.8
1077,0.4
1078,12.8
1079,9.4
1080,10.2
1081,35.6
1082,64.4
1083,11.0
1084,1.0
1085,0.2
1086,16.4
1087,4.6
1088,10.8
1089,39.4
1090,73.0
1091,8.6
1092,0.6
1093,0.2
1094,11.6
1095,6.6
1096,16.6
1097,44.6
1098,48.2
1099,12.2
1100,3.2
1101,0.2
1102,3.6
1103,6.8
1104,12.2
1105,20.8
1106,12.4
1107,12.2
1108,7.2
1109,1.2
1110,0.8
1111,5.6
1112,12.2
1113,12.8
1114,13.8
1115,6.8
1116,3.2
1117,0.4
1118,11.4
1119,7.6
1120,11.4
1121,38.0
1122,65.0
1123,4.2
1124,0.4
1125,0.8
1126,14.6
1127,10.0
1128,10.8
1129,37.8
1130,61.4
1131,11.2
1132,1.2
1133,0.6
1134,14.6
1135,8.2
1136,11.6
1137,41.4
1138,73.0
1139,9.4
1140,1.0
1141,0.0
1142,15.2
1143,5.4
1144,13.0
1145,38.8
1146,71.0
1147,9.0
1148,1.2
1149,0.2
1150,13.4
1151,6.2
1152,16.0
1153,42.6
1154,51.4
1155,15.4
1156,4.0
1157,0.4
1158,2.2
1159,7.4
1160,13.4
1161,11.4
1162,15.8
1163,12.2
1164,8.6
1165,0.6
1166,1.6
1167,5.6
1168,12.2
1169,12.6
1170,13.8
1171,10.4
1172,4.8
1173,0.2
1174,7.2
1175,4.4
1176,6.8
1177,16.8
1178,19.6
1179,8.8
1180,2.4
1181,0.6
1182,8.4
1183,6.2
1184,9.8
1185,30.4
1186,54.2
1187,13.4
1188,1.8
1189,0.4
1190,14.6
1191,9.0
1192,11.4
1193,44.2
1194,77.2
1195,10.2
1196,1.2
1197,0.0
1198,13.2
1199,5.2
1200,12.6
1201,41.6
1202,66.6
1203,6.4
1204,0.6
1205,0.2
1206,9.4
1207,7.0
1208,17.0
1209,41.8
1210,41.6
1211,13.8
1212,6.6
1213,6.6
1214,0.8
1215,4.8
1216,11.8
1217,15.4
1218,14.2
1219,18.8
1220,10.8
1221,6.4
1222,2.6
1223,2.4
1224,15.8
1225,17.0
1226,15.0
1227,17.2
1228,8.4
1229,2.8
1230,1.2
1231,12.6
1232,12.8
1233,9.8
1234,40.2
1235,85.2
1236,12.4
1237,0.0
1238,0.0
1239,13.8
1240,11.0
1241,11.4
1242,44.6
1243,81.2
1244,16.2
1245,1.2
1246,0.0
1247,15.2
1248,12.4
1249,8.4
1250,48.4
1251,85.6
1252,11.0
1253,1.4
1254,0.0
1255,14.6
1256,7.6
1257,10.2
1258,42.8
1259,87.2
1260,10.0
1261,1.2
1262,0.2
1263,13.8
1264,8.8
1265,16.4
1266,48.2
1267,60.8
1268,18.0
1269,5.2
1270,0.6
1271,6.2
1272,11.6
1273,16.0
1274,21.8
1275,18.6
1276,12.6
1277,5.8
1278,2.6
1279,2.8
1280,15.2
1281,15.8
1282,10.4
1283,14.4
1284,7.8
1285,3.2
1286,0.6
1287,12.2
1288,7.0
1289,11.8
1290,40.4
1291,79.2
1292,14.0
1293,0.4
1294,0.0
1295,16.6
1296,8.8
1297,10.8
1298,44.0
1299,81.8
1300,16.0
1301,1.2
1302,0.0
1303,15.8
1304,9.8
1305,10.0
1306,45.6
1307,79.4
1308,10.2
1309,0.4
1310,0.0
1311,11.4
1312,6.2
1313,12.6
1314,41.4
1315,82.8
1316,13.2
1317,1.4
1318,0.4
1319,11.0
1320,9.2
1321,15.8
1322,44.4
1323,48.2
1324,17.0
1325,6.6
1326,0.8
1327,4.6
1328,11.8
1329,15.4
1330,14.2
1331,18.8
1332,12.4
1333,6.0
1334,2.4
1335,2.8
1336,19.0
1337,13.2
1338,15.0
1339,16.8
1340,10.8
1341,3.8
1342,0.8
1343,15.0
1344,7.4
1345,12.4
1346,34.2
1347,81.0
1348,9.6
1349,0.0
1350,0.2
1351,15.6
1352,11.0
1353,12.0
1354,42.8
1355,88.4
1356,10.0
1357,0.8
1358,0.0
1359,20.6
1360,8.2
1361,9.8
1362,44.6
1363,80.6
1364,11.0
1365,0.8
1366,0.0
1367,11.8
1368,6.4
1369,13.8
1370,40.8
1371,69.8
1372,14.6
1373,0.8
1374,0.4
1375,11.0
1376,8.0
1377,19.2
1378,47.6
1379,54.6
1380,16.4
1381,5.2
1382,0.8
1383,6.8
1384,11.8
1385,15.4
1386,21.6
1387,19.2
1388,13.2
1389,5.6
1390,2.6
1391,3.2
1392,17.0
1393,15.6
1394,14.2
1395,18.8
1396,9.6
1397,2.2
1398,1.2
1399,14.4
1400,8.2
1401,9.2
1402,40.2
1403,89.8
1404,10.0
1405,0.4
1406,0.0
1407,12.6
1408,10.0
1409,10.8
1410,40.2
1411,79.6
1412,19.8
1413,1.2
1414,0.0
1415,16.2
1416,9.0
1417,11.8
1418,44.2
1419,86.2
1420,14.0
1421,0.6
1422,0.0
1423,15.8
1424,7.4
1425,11.8
1426,41.0
1427,84.8
1428,10.4
1429,1.4
1430,0.4
1431,10.0
1432,8.6
1433,15.4
1434,46.8
1435,51.4
1436,17.0
1437,6.8
1438,1.0
1439,5.0
1440,11.8
1441,17.0
1442,14.2
1443,19.4
1444,13.8
1445,6.0
1446,2.8
1447,2.6
1448,17.2
1449,18.6
1450,18.8
1451,19.0
1452,8.4
1453,2.8
1454,2.8
1455,0.2
1456,9.0
1457,4.8
1458,8.8
1459,43.2
1460,85.4
1461,12.2
1462,0.4
1463,0.6
1464,13.2
1465,9.0
1466,9.6
1467,37.0
1468,75.0
1469,13.8
1470,1.4
1471,0.2
1472,12.4
1473,6.6
1474,9.2
1475,43.4
1476,70.8
1477,10.4
1478,2.8
1479,0.6
1480,7.8
1481,8.8
1482,12.4
1483,25.4
1484,41.6
1485,12.0
1486,3.0
1487,0.4
1488,5.0
1489,6.2
1490,9.4
1491,25.2
1492,45.4
1493,19.8
1494,6.8
1495,0.4
1496,4.6
1497,13.2
1498,16.0
1499,18.4
1500,13.0
1501,13.4
1502,8.4
1503,2.2
1504,3.0
1505,6.6
1506,11.0
1507,16.4
1508,20.8
1509,8.6
1510,3.6
1511,0.0
1512,13.0
1513,5.6
1514,9.0
1515,45.0
1516,97.2
1517,13.4
1518,0.8
1519,0.4
1520,14.2
1521,7.8
1522,10.4
1523,46.8
1524,81.8
1525,10.6
1526,1.4
1527,0.2
1528,15.0
1529,6.8
1530,7.0
1531,44.8
1532,85.8
1533,9.2
1534,1.6
1535,0.2
1536,20.6
1537,7.6
1538,8.0
1539,33.2
1540,84.0
1541,11.6
1542,0.4
1543,0.0
1544,14.4
1545,6.4
1546,10.6
1547,45.2
1548,44.8
1549,20.4
1550,5.2
1551,0.4
1552,3.8
1553,12.4
1554,16.2
1555,21.8
1556,16.0
1557,12.8
1558,9.8
1559,1.8
1560,2.0
1561,9.2
1562,14.6
1563,17.0
1564,19.2
1565,10.6
1566,1.8
1567,0.2
1568,9.8
1569,4.8
1570,6.8
1571,42.6
1572,94.8
1573,12.4
1574,0.4
1575,0.4
1576,16.6
1577,8.4
1578,11.0
1579,46.0
1580,81.0
1581,9.8
1582,0.2
1583,0.2
1584,14.6
1585,6.4
1586,6.8
1587,36.0
1588,80.4
1589,11.2
1590,0.8
1591,0.0
1592,18.2
1593,10.2
1594,9.8
1595,38.8
1596,87.2
1597,16.0
1598,1.8
1599,0.0
1600,19.2
1601,9.8
1602,13.8
1603,40.2
1604,48.4
1605,22.2
1606,4.4
1607,0.2
1608,7.2
1609,15.6
1610,15.0
1611,30.6
1612,16.4
1613,13.4
1614,6.4
1615,2.4
1616,1.8
1617,5.8
1618,10.6
1619,16.6
1620,20.2
1621,8.6
1622,3.2
1623,0.0
1624,14.6
1625,4.8
1626,7.4
1627,35.8
1628,69.4
1629,8.8
1630,0.4
1631,0.2
1632,12.0
1633,8.4
1634,9.2
1635,43.4
1636,74.2
1637,7.8
1638,0.6
1639,0.2
1640,14.8
1641,7.4
1642,8.4
1643,47.4
1644,84.0
1645,14.0
1646,0.6
1647,0.0
1648,13.8
1649,6.6
1650,10.2
1651,38.6
1652,76.4
1653,16.0
1654,1.6
1655,0.2
1656,14.6
1657,8.8
1658,14.0
1659,39.2
1660,50.2
1661,21.8
1662,5.4
1663,1.0
1664,3.8
1665,12.0
1666,14.0
1667,16.2
1668,16.6
1669,11.4
1670,10.4
1671,3.0
1672,1.8
1673,7.2
1674,14.4
1675,14.6
1676,16.6
1677,9.4
1678,3.0
1679,0.8
1680,11.4
1681,6.2
1682,10.2
1683,41.4
1684,92.2
1685,14.8
1686,1.0
1687,0.4
1688,14.2
1689,8.8
1690,10.2
1691,37.0
1692,79.8
1693,8.4
1694,0.2
1695,0.4
1696,17.4
1697,6.8
1698,10.0
1699,37.0
1700,86.8
1701,8.6
1702,0.0
1703,0.0
1704,0.8
1705,16.8
1706,6.6
1707,12.2
1708,41.2
1709,101.8
1710,12.4
1711,1.2
1712,0.8
1713,15.4
1714,8.8
1715,14.8
1716,42.6
1717,56.8
1718,20.6
1719,4.4
1720,0.8
1721,1.6
1722,8.4
1723,15.6
1724,13.0
1725,18.8
1726,12.0
1727,6.0
1728,2.2
1729,2.6
1730,10.2
1731,14.2
1732,16.4
1733,18.6
1734,9.6
1735,0.8
1736,0.4
1737,15.0
1738,6.0
1739,6.6
1740,44.0
1741,90.2
1742,10.0
1743,0.4
1744,0.8
1745,20.0
1746,9.2
1747,8.4
1748,40.4
1749,84.0
1750,14.8
1751,0.4
1752,0.4
1753,16.4
1754,7.6
1755,9.6
1756,48.2
1757,95.4
1758,14.2
1759,0.2
1760,0.2
1761,16.4
1762,3.8
1763,8.6
1764,30.8
1765,76.0
1766,13.8
1767,0.8
1768,0.2
1769,14.6
1770,9.0
1771,16.8
1772,39.0
1773,52.8
1774,21.4
1775,3.4
1776,0.6
1777,3.8
1778,8.2
1779,17.0
1780,18.0
1781,17.0
1782,12.0
1783,6.6
1784,2.2
1785,2.4
1786,9.0
1787,15.6
1788,15.8
1789,18.6
1790,9.8
1791,1.8
1792,1.2
1793,12.6
1794,7.6
1795,8.6
1796,41.2
1797,89.4
1798,9.0
1799,0.2
1800,0.8
1801,16.6
1802,8.4
1803,8.6
1804,42.2
1805,84.4
1806,15.0
1807,0.4
1808,0.2
1809,14.6
1810,8.4
1811,9.6
1812,42.8
1813,99.6
1814,15.0
1815,0.2
1816,0.2
1817,16.2
1818,6.8
1819,13.4
1820,42.0
1821,97.4
1822,14.0
1823,1.0
1824,1.0
1825,14.2
1826,9.2
1827,14.2
1828,41.0
1829,67.6
1830,21.2
1831,3.4
1832,0.6
1833,4.2
1834,8.0
1835,17.0
1836,19.6
1837,27.4
1838,10.8
1839,7.4
1840,2.4
1841,2.0
1842,8.2
1843,13.4
1844,15.8
1845,17.4
1846,11.4
1847,1.4
1848,1.2
1849,12.2
1850,6.4
1851,7.2
1852,42.0
1853,91.6
1854,10.2
1855,0.4
1856,0.6
1857,15.2
1858,7.0
1859,8.4
1860,34.8
1861,86.6
1862,13.0
1863,0.6
1864,0.4
1865,16.4
1866,7.8
1867,10.0
1868,45.8
1869,100.8
1870,13.4
1871,0.4
1872,0.2
1873,16.4
1874,6.8
1875,12.8
1876,40.8
1877,97.0
1878,12.4
1879,1.0
1880,0.8
1881,13.0
1882,10.0
1883,16.4
1884,40.4
1885,65.6
1886,20.4
1887,3.8
1888,0.6
1889,4.4
1890,8.0
1891,16.4
1892,19.2
1893,27.6
1894,11.4
1895,6.2
1896,2.6
1897,2.2
1898,8.2
1899,12.2
1900,13.4
1901,17.6
1902,9.8
1903,0.8
1904,0.6
1905,14.2
1906,6.0
1907,6.2
1908,40.6
1909,89.4
1910,9.6
1911,0.2
1912,0.8
1913,17.8
1914,8.4
1915,9.0
1916,39.2
1917,87.0
1918,14.6
1919,0.4
1920,0.6
1921,16.2
1922,8.6
1923,9.6
1924,46.4
1925,98.8
1926,14.4
1927,0.2
1928,0.4
1929,13.8
1930,7.8
1931,12.0
1932,38.4
1933,91.6
1934,12.2
1935,1.4
1936,0.8
1937,14.4
1938,7.8
1939,18.0
1940,36.4
1941,57.0
1942,21.8
1943,3.8
1944,0.6
1945,4.0
1946,7.2
1947,17.4
1948,16.8
1949,17.4
1950,12.6
1951,9.8
1952,9.8
1953,1.0
1954,2.6
1955,9.2
1956,14.2
1957,14.6
1958,11.8
1959,5.2
1960,5.8
1961,0.8
1962,2.6
1963,9.0
1964,8.4
1965,13.4
1966,14.2
1967,9.8
1968,2.2
1969,0.2
1970,11.2
1971,6.0
1972,8.8
1973,34.2
1974,59.2
1975,6.6
1976,0.0
1977,0.4
1978,18.6
1979,8.6
1980,10.0
1981,48.2
1982,90.6
1983,12.4
1984,0.6
1985,0.0
1986,19.8
1987,8.6
1988,9.8
1989,48.6
1990,97.0
1991,8.2
1992,0.6
1993,0.2
1994,14.4
1995,9.6
1996,10.4
1997,54.2
1998,71.0
1999,20.4
2000,7.8
2001,0.8
2002,3.0
2003,9.4
2004,17.0
2005,14.0
2006,16.2
2007,11.4
2008,9.0
2009,1.6
2010,3.2
2011,10.6
2012,13.8
2013,15.2
2014,19.6
2015,9.2
2016,3.6
2017,0.6
2018,13.0
2019,6.6
2020,7.6
2021,38.2
2022,89.0
2023,8.4
2024,1.8
2025,0.2
2026,14.0
2027,7.2
2028,7.8
2029,35.6
2030,74.0
2031,7.4
2032,0.8
2033,0.2
2034,19.2
2035,8.0
2036,7.6
2037,41.6
2038,89.4
2039,12.4
2040,0.6
2041,0.0
2042,19.0
2043,9.0
2044,10.2
2045,41.6
2046,90.8
2047,9.6
2048,0.4
2049,0.6
2050,11.6
2051,9.2
2052,11.2
2053,51.4
2054,67.6
2055,17.6
2056,5.6
2057,0.4
2058,3.0
2059,12.8
2060,19.6
2061,14.6
2062,20.6
2063,14.2
2064,10.2
2065,1.0
2066,3.0
2067,9.8
2068,13.2
2069,15.2
2070,16.2
2071,10.4
2072,3.4
2073,0.4
2074,11.2
2075,9.6
2076,9.0
2077,43.8
2078,74.8
2079,8.4
2080,0.8
2081,0.4
2082,14.2
2083,8.2
2084,6.6
2085,30.6
2086,81.4
2087,5.4
2088,0.0
2089,0.2
2090,19.4
2091,8.0
2092,8.0
2093,43.2
2094,84.4
2095,10.2
2096,1.2
2097,0.0
2098,24.8
2099,9.0
2100,10.2
2101,46.4
2102,96.0
2103,9.4
2104,0.6
2105,0.2
2106,14.8
2107,9.0
2108,12.4
2109,57.2
2110,72.6
2111,17.6
2112,4.8
2113,0.2
2114,4.0
2115,15.6
2116,20.4
2117,17.8
2118,19.4
2119,12.2
2120,8.6
2121,1.2
2122,2.8
2123,11.8
2124,13.4
2125,21.2
2126,19.6
2127,11.4
2128,4.4
2129,0.8
2130,10.4
2131,8.8
2132,13.0
2133,44.2
2134,76.6
2135,4.2
2136,0.6
2137,0.8
2138,11.0
2139,7.0
2140,6.8
2141,36.4
